fb_tx_id	mean_conservation
FBtr0071397	0.458581843
FBtr0071398	0.325957871
FBtr0071402	0.577497802
FBtr0071403	0.504668032
FBtr0071404	0.413417795
FBtr0071405	0.444583995
FBtr0071406	0.444683388
FBtr0071407	0.420362186
FBtr0071408	0.43066899
FBtr0071409	0.42037593
FBtr0071410	0.406278174
FBtr0071411	0.398227077
FBtr0071415	0.415449563
FBtr0071419	0.601934426
FBtr0071420	0.286100949
FBtr0071421	0.403038263
FBtr0071423	0.397189854
FBtr0071424	0.476706354
FBtr0071429	0.386612903
FBtr0071430	0.693657501
FBtr0071438	0.515643362
FBtr0071439	0.589145421
FBtr0071441	0.430854611
FBtr0071444	0.297036229
FBtr0071445	0.244529084
FBtr0071446	0.349775988
FBtr0071448	0.218868027
FBtr0071449	0.503017668
FBtr0071450	0.558290135
FBtr0071451	0.360174807
FBtr0071452	0.414429015
FBtr0071458	0.409138043
FBtr0071459	0.393374392
FBtr0071460	0.546503877
FBtr0071461	0.540591453
FBtr0071462	0.509482897
FBtr0071463	0.310913276
FBtr0071464	0.421192529
FBtr0071465	0.620870993
FBtr0071466	0.229438399
FBtr0071467	0.162378611
FBtr0071469	0.350684874
FBtr0071470	0.384415682
FBtr0071471	0.092309825
FBtr0071472	0.521637205
FBtr0071481	0.385534433
FBtr0071484	0.615285307
FBtr0071486	0.442606162
FBtr0071487	0.441508475
FBtr0071489	0.321014511
FBtr0071490	0.220966555
FBtr0071491	0.500233905
FBtr0071492	0.373585227
FBtr0071493	0.386148801
FBtr0071494	0.561555401
FBtr0071497	0.525263358
FBtr0071498	0.480559283
FBtr0071499	0.413121718
FBtr0071501	0.495496979
FBtr0071502	0.457263562
FBtr0071503	0.394819729
FBtr0071504	0.340980658
FBtr0071505	0.183430841
FBtr0071506	0.265322019
FBtr0071507	0.176427095
FBtr0071510	0.378490367
FBtr0071511	0.283253165
FBtr0071512	0.179381333
FBtr0071513	0.380909722
FBtr0071515	0.479750261
FBtr0071517	0.416349321
FBtr0071518	0.562667605
FBtr0071519	0.699784501
FBtr0071520	0.567350459
FBtr0071521	0.58125617
FBtr0071522	0.727154225
FBtr0071524	0.659631456
FBtr0071526	0.622335521
FBtr0071527	0.51651584
FBtr0071530	0.629160874
FBtr0071532	0.713070989
FBtr0071533	0.475105068
FBtr0071534	0.436374601
FBtr0071535	0.391455185
FBtr0071536	0.380781468
FBtr0071537	0.380820058
FBtr0071538	0.453363696
FBtr0071540	0.523564748
FBtr0071541	0.477857734
FBtr0071542	0.728489827
FBtr0071543	0.562919789
FBtr0071544	0.256042012
FBtr0071545	0.438075342
FBtr0071546	0.701911253
FBtr0071547	0.745833243
FBtr0071548	0.447823338
FBtr0071549	0.680184962
FBtr0071553	0.597709992
FBtr0071554	0.838227451
FBtr0071555	0.449868895
FBtr0071556	0.557111271
FBtr0071559	0.333675052
FBtr0071560	0.502948887
FBtr0071561	0.505122165
FBtr0071562	0.526157713
FBtr0071563	0.54647562
FBtr0071567	0.700974525
FBtr0071569	0.505854561
FBtr0071570	0.432520134
FBtr0071573	0.488680228
FBtr0071575	0.627150333
FBtr0071576	0.726410704
FBtr0071577	0.741141707
FBtr0071578	0.445824747
FBtr0071579	0.525744851
FBtr0071582	0.657347496
FBtr0071583	0.555684184
FBtr0071589	0.601374777
FBtr0071590	0.59638597
FBtr0071591	0.593650459
FBtr0071592	0.52572327
FBtr0071593	0.533808307
FBtr0071599	0.697061974
FBtr0071600	0.718092535
FBtr0071601	0.732265867
FBtr0071602	0.653662845
FBtr0071604	0.617063058
FBtr0071606	0.546718771
FBtr0071607	0.63085184
FBtr0071608	0.631140277
FBtr0071609	0.740065471
FBtr0071610	0.516165903
FBtr0071611	0.512064334
FBtr0071612	0.478587513
FBtr0071613	0.543648855
FBtr0071615	0.198082786
FBtr0071616	0.596869309
FBtr0071617	0.644288368
FBtr0071618	0.456871146
FBtr0071619	0.597327186
FBtr0071620	0.338428454
FBtr0071621	0.30000266
FBtr0071622	0.474537883
FBtr0071623	0.63507503
FBtr0071624	0.51493177
FBtr0071625	0.480639274
FBtr0071627	0.408260476
FBtr0071628	0.713288035
FBtr0071629	0.564460121
FBtr0071632	0.391404131
FBtr0071633	0.385317609
FBtr0071635	0.176442308
FBtr0071636	0.510069084
FBtr0071637	0.669279446
FBtr0071638	0.678983564
FBtr0071639	0.416389134
FBtr0071640	0.637798092
FBtr0071641	0.628693359
FBtr0071642	0.628166056
FBtr0071653	0.489232353
FBtr0071654	0.654621722
FBtr0071658	0.696277474
FBtr0071659	0.510151952
FBtr0071660	0.687317256
FBtr0071661	0.539504465
FBtr0071662	0.675356728
FBtr0071663	0.740450644
FBtr0071666	0.688856942
FBtr0071667	0.684838362
FBtr0071668	0.200941176
FBtr0071670	0.809279652
FBtr0071671	0.504751863
FBtr0071672	0.670037447
FBtr0071673	0.461001585
FBtr0071674	0.423482456
FBtr0071675	0.694262592
FBtr0071676	0.634411255
FBtr0071677	0.606661176
FBtr0071678	0.342077544
FBtr0071679	0.6943678
FBtr0071680	0.512074751
FBtr0071681	0.530250947
FBtr0071682	0.538108764
FBtr0071683	0.824953526
FBtr0071684	0.220036441
FBtr0071685	0.222247644
FBtr0071686	0.763491599
FBtr0071687	0.402006503
FBtr0071688	0.691979822
FBtr0071690	0.426017214
FBtr0071692	0.57237896
FBtr0071695	0.19657754
FBtr0071697	0.087011838
FBtr0071699	0.584573939
FBtr0071700	0.543223237
FBtr0071701	0.344059011
FBtr0071703	0.460043517
FBtr0071705	0.44760542
FBtr0071708	0.445381149
FBtr0071710	0.641335
FBtr0071711	0.576394892
FBtr0071712	0.576066234
FBtr0071713	0.599290342
FBtr0071714	0.501137681
FBtr0071716	0.622313725
FBtr0071720	0.40386535
FBtr0071723	0.369555046
FBtr0071726	0.612408336
FBtr0071727	0.232741512
FBtr0071728	0.198404032
FBtr0071731	0.383559194
FBtr0071732	0.238866757
FBtr0071733	0.149516556
FBtr0071734	0.509641286
FBtr0071735	0.186395384
FBtr0071738	0.50239531
FBtr0071739	0.37396829
FBtr0071740	0.52776625
FBtr0071743	0.668791216
FBtr0071744	0.572926941
FBtr0071745	0.688201471
FBtr0071746	0.602153048
FBtr0071747	0.598330724
FBtr0071749	0.458990279
FBtr0071755	0.649964671
FBtr0071756	0.719099734
FBtr0071757	0.715694648
FBtr0071758	0.662088617
FBtr0071760	0.417068734
FBtr0071761	0.199286294
FBtr0071762	0.4424133
FBtr0071763	0.516436836
FBtr0071764	0.521890678
FBtr0071765	0.249725309
FBtr0071766	0.447854597
FBtr0071767	0.736604125
FBtr0071768	0.341859195
FBtr0071769	0.51330451
FBtr0071770	0.726049162
FBtr0071771	0.740192839
FBtr0071773	0.219276899
FBtr0071774	0.602808544
FBtr0071775	0.572316348
FBtr0071776	0.600578199
FBtr0071777	0.556289318
FBtr0071778	0.431201161
FBtr0071779	0.471134402
FBtr0071780	0.218519348
FBtr0071781	0.584288671
FBtr0071782	0.573865356
FBtr0071783	0.643270844
FBtr0071784	0.513028631
FBtr0071785	0.601248201
FBtr0071786	0.471812523
FBtr0071787	0.531172521
FBtr0071789	0.585382463
FBtr0071791	0.418001603
FBtr0071792	0.418167079
FBtr0071794	0.45908792
FBtr0071796	0.52815838
FBtr0071797	0.490202598
FBtr0071799	0.612333673
FBtr0071800	0.564397778
FBtr0071802	0.547348448
FBtr0071803	0.343149808
FBtr0071804	0.553817377
FBtr0071805	0.29750535
FBtr0071806	0.551277961
FBtr0071811	0.574504432
FBtr0071812	0.574727039
FBtr0071813	0.580065097
FBtr0071814	0.579992945
FBtr0071815	0.579501532
FBtr0071816	0.613168863
FBtr0071819	0.234729167
FBtr0071820	0.723950653
FBtr0071821	0.470006929
FBtr0071822	0.457919996
FBtr0071823	0.492189762
FBtr0071826	0.287309833
FBtr0071827	0.411296245
FBtr0071828	0.710890733
FBtr0071830	0.476348528
FBtr0071832	0.715346829
FBtr0071833	0.595501783
FBtr0071834	0.701911386
FBtr0071835	0.583178713
FBtr0071836	0.196654777
FBtr0071837	0.360055129
FBtr0071838	0.460318065
FBtr0071839	0.299663158
FBtr0071840	0.530206002
FBtr0071841	0.534754501
FBtr0071842	0.805263012
FBtr0071843	0.717600152
FBtr0071845	0.450755097
FBtr0071846	0.430066436
FBtr0071847	0.464063205
FBtr0071848	0.574660806
FBtr0071849	0.511500292
FBtr0071850	0.511364638
FBtr0071851	0.512735757
FBtr0071852	0.514350826
FBtr0071853	0.457372749
FBtr0071854	0.419937882
FBtr0071855	0.605584533
FBtr0071856	0.696825254
FBtr0071858	0.496622429
FBtr0071859	0.613251225
FBtr0071860	0.733168642
FBtr0071861	0.597711649
FBtr0071862	0.415489015
FBtr0071863	0.209143126
FBtr0071865	0.255972046
FBtr0071866	0.513282803
FBtr0071867	0.419251656
FBtr0071868	0.639422592
FBtr0071870	0.514095327
FBtr0071871	0.424766667
FBtr0071872	0.517752282
FBtr0071878	0.2167793
FBtr0071880	0.215967053
FBtr0071883	0.72395328
FBtr0071885	0.620271945
FBtr0071888	0.831363248
FBtr0071890	0.541416461
FBtr0071891	0.401709176
FBtr0071893	0.279762571
FBtr0071894	0.681156959
FBtr0071897	0.544872907
FBtr0071898	0.609551362
FBtr0071899	0.568888924
FBtr0071900	0.659494749
FBtr0071902	0.567337849
FBtr0071903	0.727814223
FBtr0071904	0.496446166
FBtr0071905	0.683342679
FBtr0071906	0.718170517
FBtr0071907	0.614658875
FBtr0071909	0.64569263
FBtr0071910	0.691168087
FBtr0071911	0.489807792
FBtr0071913	0.511531003
FBtr0071914	0.523020481
FBtr0071919	0.567952039
FBtr0071920	0.578040503
FBtr0071921	0.566037949
FBtr0071922	0.669504681
FBtr0071923	0.672570096
FBtr0071924	0.745346187
FBtr0071927	0.648313458
FBtr0071928	0.286519693
FBtr0071929	0.735774245
FBtr0071931	0.489685304
FBtr0071933	0.543830484
FBtr0071934	0.466423307
FBtr0071935	0.769240761
FBtr0071936	0.602179544
FBtr0071937	0.704796508
FBtr0071938	0.649976987
FBtr0071939	0.657771761
FBtr0071940	0.657736382
FBtr0071942	0.583906069
FBtr0071951	0.446453921
FBtr0071953	0.772952231
FBtr0071954	0.531145641
FBtr0071955	0.622015907
FBtr0071958	0.461752674
FBtr0071959	0.462593682
FBtr0071960	0.462312446
FBtr0071961	0.568898264
FBtr0071963	0.671988262
FBtr0071964	0.162181116
FBtr0071965	0.201275773
FBtr0071966	0.15625885
FBtr0071967	0.248317647
FBtr0071968	0.429330668
FBtr0071969	0.359295719
FBtr0071973	0.294345262
FBtr0071974	0.621645243
FBtr0071975	0.463021962
FBtr0071976	0.150903987
FBtr0071977	0.199756563
FBtr0071978	0.577352357
FBtr0071979	0.505126923
FBtr0071980	0.656924282
FBtr0071982	0.731004934
FBtr0071984	0.657036232
FBtr0071985	0.533387997
FBtr0071988	0.498786056
FBtr0071989	0.170811258
FBtr0071990	0.107450096
FBtr0071993	0.741585291
FBtr0071994	0.734596952
FBtr0071995	0.489032236
FBtr0071996	0.505950147
FBtr0071998	0.363662883
FBtr0071999	0.562182655
FBtr0072000	0.178396694
FBtr0072001	0.384214644
FBtr0072002	0.340040816
FBtr0072004	0.23237067
FBtr0072006	0.302020177
FBtr0072010	0.347224579
FBtr0072011	0.586535152
FBtr0072012	0.760215363
FBtr0072013	0.584174609
FBtr0072015	0.638180084
FBtr0072016	0.270833849
FBtr0072019	0.263733703
FBtr0072020	0.358682944
FBtr0072021	0.769206704
FBtr0072022	0.607225899
FBtr0072023	0.587804674
FBtr0072024	0.539622147
FBtr0072025	0.313599673
FBtr0072027	0.731983405
FBtr0072028	0.535744332
FBtr0072029	0.596962957
FBtr0072030	0.55996749
FBtr0072031	0.557298077
FBtr0072032	0.132774959
FBtr0072033	0.568330457
FBtr0072034	0.57238149
FBtr0072035	0.572612249
FBtr0072036	0.575530731
FBtr0072037	0.759843458
FBtr0072038	0.537123116
FBtr0072040	0.385717803
FBtr0072041	0.360984579
FBtr0072043	0.299506897
FBtr0072045	0.61466466
FBtr0072046	0.495510204
FBtr0072047	0.313032109
FBtr0072048	0.494913112
FBtr0072049	0.441928339
FBtr0072050	0.2585358
FBtr0072051	0.268210799
FBtr0072052	0.625563958
FBtr0072056	0.493976236
FBtr0072057	0.201795402
FBtr0072058	0.59973775
FBtr0072059	0.240545785
FBtr0072060	0.698386496
FBtr0072061	0.646405114
FBtr0072062	0.491726137
FBtr0072063	0.447456021
FBtr0072064	0.728859644
FBtr0072065	0.307007979
FBtr0072066	0.512998846
FBtr0072069	0.520639455
FBtr0072070	0.545588545
FBtr0072071	0.166198675
FBtr0072072	0.531913684
FBtr0072074	0.52257048
FBtr0072075	0.543446563
FBtr0072076	0.588222852
FBtr0072077	0.596173953
FBtr0072078	0.717990663
FBtr0072080	0.339996291
FBtr0072081	0.391451946
FBtr0072083	0.438789474
FBtr0072084	0.680029768
FBtr0072085	0.674287521
FBtr0072087	0.415901566
FBtr0072088	0.058303406
FBtr0072089	0.104818035
FBtr0072090	0.138965577
FBtr0072091	0.599069069
FBtr0072094	0.412282456
FBtr0072095	0.588693563
FBtr0072096	0.553464699
FBtr0072098	0.643796203
FBtr0072099	0.556668119
FBtr0072100	0.670398876
FBtr0072102	0.430313906
FBtr0072103	0.42660113
FBtr0072104	0.426051489
FBtr0072105	0.497478351
FBtr0072107	0.403838235
FBtr0072109	0.278290698
FBtr0072111	0.717469595
FBtr0072112	0.410148245
FBtr0072113	0.442584103
FBtr0072114	0.565626548
FBtr0072115	0.349728507
FBtr0072116	0.591674288
FBtr0072117	0.448467771
FBtr0072120	0.474675502
FBtr0072121	0.357919149
FBtr0072122	0.351236102
FBtr0072123	0.251367347
FBtr0072124	0.747315888
FBtr0072126	0.544735584
FBtr0072127	0.667278344
FBtr0072128	0.455858985
FBtr0072129	0.540359554
FBtr0072130	0.624638488
FBtr0072131	0.481756652
FBtr0072132	0.666064394
FBtr0072133	0.274213021
FBtr0072134	0.603148447
FBtr0072135	0.508105182
FBtr0072136	0.47012238
FBtr0072138	0.465135749
FBtr0072140	0.673752392
FBtr0072141	0.614259107
FBtr0072142	0.59364172
FBtr0072145	0.599576864
FBtr0072146	0.590188276
FBtr0072147	0.463585313
FBtr0072148	0.652511873
FBtr0072150	0.346641272
FBtr0072151	0.691060773
FBtr0072152	0.668643713
FBtr0072153	0.625976129
FBtr0072156	0.627967114
FBtr0072157	0.459299647
FBtr0072158	0.465907439
FBtr0072159	0.36929717
FBtr0072160	0.626817037
FBtr0072161	0.660654141
FBtr0072162	0.721741935
FBtr0072163	0.54252381
FBtr0072164	0.552806091
FBtr0072165	0.66311336
FBtr0072166	0.4805504
FBtr0072168	0.679316911
FBtr0072169	0.556067536
FBtr0072172	0.508253019
FBtr0072174	0.581388541
FBtr0072175	0.631562992
FBtr0072176	0.616847193
FBtr0072177	0.554079473
FBtr0072179	0.500915477
FBtr0072185	0.410679376
FBtr0072187	0.531010888
FBtr0072188	0.518437003
FBtr0072189	0.569775926
FBtr0072191	0.875785952
FBtr0072192	0.887206186
FBtr0072193	0.634037702
FBtr0072194	0.415523474
FBtr0072195	0.517709199
FBtr0072196	0.537441767
FBtr0072197	0.506153039
FBtr0072201	0.506697563
FBtr0072202	0.468008929
FBtr0072203	0.454820426
FBtr0072204	0.44418534
FBtr0072205	0.41844995
FBtr0072207	0.637025257
FBtr0072208	0.58283759
FBtr0072209	0.453390229
FBtr0072210	0.533849112
FBtr0072211	0.740803073
FBtr0072212	0.734735258
FBtr0072213	0.795868532
FBtr0072214	0.816557949
FBtr0072215	0.724046071
FBtr0072216	0.74518062
FBtr0072217	0.831446626
FBtr0072218	0.831823982
FBtr0072219	0.559300935
FBtr0072220	0.610380134
FBtr0072221	0.41108949
FBtr0072223	0.634256042
FBtr0072224	0.56541578
FBtr0072225	0.429249369
FBtr0072226	0.768027607
FBtr0072227	0.676678997
FBtr0072232	0.438841857
FBtr0072233	0.578486735
FBtr0072234	0.620162974
FBtr0072235	0.8043074
FBtr0072236	0.614688656
FBtr0072237	0.398968664
FBtr0072238	0.278503968
FBtr0072239	0.474210192
FBtr0072240	0.473901562
FBtr0072241	0.522926493
FBtr0072242	0.804568121
FBtr0072243	0.350741085
FBtr0072245	0.276294627
FBtr0072246	0.36067094
FBtr0072247	0.44535548
FBtr0072248	0.472395675
FBtr0072249	0.446840266
FBtr0072250	0.607129438
FBtr0072251	0.555686394
FBtr0072252	0.461707024
FBtr0072253	0.592600999
FBtr0072254	0.385690505
FBtr0072255	0.381013359
FBtr0072256	0.496426898
FBtr0072257	0.519509517
FBtr0072258	0.742502966
FBtr0072259	0.875328571
FBtr0072260	0.471036906
FBtr0072261	0.615463661
FBtr0072262	0.703165815
FBtr0072263	0.533621028
FBtr0072264	0.470076895
FBtr0072265	0.55096442
FBtr0072267	0.534706059
FBtr0072268	0.512795827
FBtr0072269	0.616549885
FBtr0072270	0.583582249
FBtr0072271	0.441929391
FBtr0072272	0.740828366
FBtr0072274	0.657578479
FBtr0072275	0.500131113
FBtr0072276	0.464114173
FBtr0072277	0.626753886
FBtr0072280	0.74069993
FBtr0072281	0.549285074
FBtr0072282	0.566599385
FBtr0072285	0.568982404
FBtr0072287	0.681460049
FBtr0072288	0.462387873
FBtr0072289	0.628274725
FBtr0072290	0.78935325
FBtr0072291	0.71770009
FBtr0072292	0.710976225
FBtr0072293	0.454911194
FBtr0072294	0.630535974
FBtr0072295	0.373944964
FBtr0072296	0.396762168
FBtr0072297	0.343452859
FBtr0072298	0.418220167
FBtr0072299	0.31917012
FBtr0072300	0.261599523
FBtr0072302	0.144112393
FBtr0072303	0.383073661
FBtr0072304	0.389601563
FBtr0072305	0.386392027
FBtr0072307	0.562198261
FBtr0072308	0.45726149
FBtr0072309	0.611874824
FBtr0072312	0.536481702
FBtr0072313	0.51033733
FBtr0072314	0.472933455
FBtr0072315	0.726603247
FBtr0072316	0.266648968
FBtr0072317	0.72200566
FBtr0072320	0.722647753
FBtr0072321	0.542819452
FBtr0072322	0.208338634
FBtr0072323	0.644414989
FBtr0072324	0.597142171
FBtr0072325	0.612069951
FBtr0072326	0.596598848
FBtr0072327	0.472444652
FBtr0072328	0.447957672
FBtr0072332	0.719872066
FBtr0072333	0.258610169
FBtr0072334	0.445658273
FBtr0072335	0.581842444
FBtr0072336	0.456554625
FBtr0072337	0.560439682
FBtr0072338	0.67375299
FBtr0072339	0.733367847
FBtr0072340	0.755728324
FBtr0072342	0.691546567
FBtr0072343	0.55054314
FBtr0072344	0.431510314
FBtr0072346	0.74779413
FBtr0072347	0.546835163
FBtr0072348	0.5455861
FBtr0072350	0.532013858
FBtr0072351	0.33783822
FBtr0072353	0.204301587
FBtr0072354	0.170707165
FBtr0072355	0.485848671
FBtr0072356	0.475255396
FBtr0072357	0.317985591
FBtr0072362	0.605776919
FBtr0072363	0.699625967
FBtr0072364	0.694595675
FBtr0072366	0.696377806
FBtr0072367	0.521258554
FBtr0072369	0.551383838
FBtr0072370	0.645651442
FBtr0072371	0.636550926
FBtr0072372	0.431224113
FBtr0072374	0.675794902
FBtr0072375	0.615705226
FBtr0072376	0.256380261
FBtr0072377	0.439322876
FBtr0072378	0.575098114
FBtr0072379	0.573369332
FBtr0072380	0.360732824
FBtr0072381	0.521516337
FBtr0072382	0.62578305
FBtr0072391	0.65015304
FBtr0072392	0.63732342
FBtr0072393	0.631864793
FBtr0072395	0.637917279
FBtr0072396	0.515832415
FBtr0072397	0.460990519
FBtr0072398	0.597903416
FBtr0072399	0.597940027
FBtr0072400	0.559094331
FBtr0072401	0.558471981
FBtr0072402	0.577276986
FBtr0072403	0.492119011
FBtr0072404	0.531792
FBtr0072405	0.800906618
FBtr0072406	0.797189444
FBtr0072409	0.549396694
FBtr0072410	0.521478045
FBtr0072411	0.57262409
FBtr0072412	0.557373856
FBtr0072413	0.560613524
FBtr0072414	0.573948548
FBtr0072415	0.570743972
FBtr0072416	0.592406567
FBtr0072417	0.503793088
FBtr0072420	0.586012526
FBtr0072423	0.485786081
FBtr0072425	0.634717718
FBtr0072426	0.595275032
FBtr0072427	0.569229672
FBtr0072428	0.385408755
FBtr0072429	0.665926761
FBtr0072430	0.384775556
FBtr0072433	0.575294879
FBtr0072436	0.570663693
FBtr0072437	0.738820116
FBtr0072441	0.558764924
FBtr0072443	0.409095957
FBtr0072444	0.667696435
FBtr0072448	0.387060291
FBtr0072449	0.631964249
FBtr0072450	0.583226297
FBtr0072451	0.427987725
FBtr0072454	0.256481394
FBtr0072455	0.103090244
FBtr0072457	0.494874562
FBtr0072458	0.501816903
FBtr0072459	0.337172909
FBtr0072461	0.511915788
FBtr0072462	0.413561798
FBtr0072463	0.864060405
FBtr0072464	0.463875469
FBtr0072465	0.487315174
FBtr0072466	0.472390669
FBtr0072468	0.495351881
FBtr0072469	0.620855649
FBtr0072470	0.506542878
FBtr0072471	0.512488799
FBtr0072475	0.633090025
FBtr0072476	0.40979902
FBtr0072477	0.516019585
FBtr0072478	0.521821622
FBtr0072480	0.720861041
FBtr0072483	0.595060127
FBtr0072484	0.351252511
FBtr0072486	0.47226969
FBtr0072488	0.267372197
FBtr0072490	0.218806673
FBtr0072493	0.216350402
FBtr0072499	0.556227333
FBtr0072501	0.437445826
FBtr0072503	0.606914425
FBtr0072504	0.46272056
FBtr0072506	0.249184561
FBtr0072507	0.537124917
FBtr0072515	0.522422212
FBtr0072516	0.51162048
FBtr0072517	0.660723648
FBtr0072518	0.120521151
FBtr0072519	0.704759536
FBtr0072520	0.735471784
FBtr0072521	0.557941172
FBtr0072523	0.615153201
FBtr0072524	0.567197937
FBtr0072525	0.619742652
FBtr0072526	0.597324144
FBtr0072528	0.626230468
FBtr0072529	0.634340374
FBtr0072530	0.634735453
FBtr0072532	0.632498965
FBtr0072534	0.655742268
FBtr0072537	0.65463205
FBtr0072538	0.460795946
FBtr0072540	0.179370321
FBtr0072541	0.194563057
FBtr0072546	0.369847949
FBtr0072547	0.659284585
FBtr0072548	0.550729691
FBtr0072550	0.573196608
FBtr0072551	0.442753607
FBtr0072552	0.463018436
FBtr0072553	0.476814111
FBtr0072554	0.792703685
FBtr0072555	0.808177985
FBtr0072556	0.568457018
FBtr0072557	0.454451372
FBtr0072558	0.708427017
FBtr0072559	0.646020896
FBtr0072561	0.626478292
FBtr0072562	0.510534434
FBtr0072563	0.493819507
FBtr0072564	0.616759259
FBtr0072565	0.469663819
FBtr0072566	0.369795007
FBtr0072568	0.19129199
FBtr0072569	0.734783753
FBtr0072570	0.200706704
FBtr0072572	0.429677283
FBtr0072573	0.38884529
FBtr0072574	0.518776125
FBtr0072576	0.653525229
FBtr0072577	0.563296864
FBtr0072578	0.58287784
FBtr0072583	0.623599894
FBtr0072585	0.422018214
FBtr0072586	0.591257596
FBtr0072587	0.455435241
FBtr0072589	0.506463417
FBtr0072592	0.620684539
FBtr0072593	0.688923354
FBtr0072594	0.424725988
FBtr0072596	0.579491767
FBtr0072597	0.749790364
FBtr0072598	0.725224985
FBtr0072599	0.343456
FBtr0072601	0.551339521
FBtr0072602	0.210491
FBtr0072603	0.234449471
FBtr0072604	0.234707647
FBtr0072605	0.483133747
FBtr0072606	0.542187562
FBtr0072607	0.509838912
FBtr0072608	0.637715202
FBtr0072609	0.562068418
FBtr0072610	0.564476173
FBtr0072611	0.42781658
FBtr0072612	0.186502859
FBtr0072619	0.708790819
FBtr0072621	0.487441948
FBtr0072622	0.643753142
FBtr0072625	0.593605889
FBtr0072626	0.597719444
FBtr0072628	0.828563786
FBtr0072629	0.816967146
FBtr0072630	0.77202931
FBtr0072631	0.776296748
FBtr0072633	0.378460163
FBtr0072634	0.8878875
FBtr0072635	0.72284631
FBtr0072637	0.510152482
FBtr0072638	0.638809404
FBtr0072639	0.41261637
FBtr0072642	0.477683936
FBtr0072643	0.51157032
FBtr0072644	0.500145215
FBtr0072646	0.451777427
FBtr0072647	0.483924199
FBtr0072648	0.618301352
FBtr0072649	0.470020254
FBtr0072651	0.575013968
FBtr0072652	0.676316201
FBtr0072653	0.572765466
FBtr0072655	0.50915522
FBtr0072659	0.414513019
FBtr0072660	0.376765228
FBtr0072662	0.5153185
FBtr0072663	0.665396905
FBtr0072667	0.600368658
FBtr0072668	0.70704474
FBtr0072669	0.744449037
FBtr0072670	0.608012945
FBtr0072672	0.535081612
FBtr0072673	0.583931307
FBtr0072674	0.700364787
FBtr0072675	0.722494557
FBtr0072676	0.545929293
FBtr0072677	0.569659561
